Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,29823.7496069016
Estonia,EST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Estonia,EST,"Population, total",SP.POP.TOTL,1366188
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.81
Estonia,EST,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Estonia,EST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.15922507983982
Estonia,EST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.378
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,163697927593.982
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.49813464238613
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,1293.7780075976
Ethiopia,ETH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Ethiopia,ETH,"Population, total",SP.POP.TOTL,126527060
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.157
Ethiopia,ETH,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Ethiopia,ETH,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,30.2188278135278
Ethiopia,ETH,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,5494797540.73365
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.02640862453754
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,5868.1591677839
Fiji,FJI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Fiji,FJI,"Population, total",SP.POP.TOTL,936375
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.713
Fiji,FJI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.24679803848267
Fiji,FJI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Fiji,FJI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,300187202696.084
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.03537569285423
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,53755.9117362796
Finland,FIN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Finland,FIN,"Population, total",SP.POP.TOTL,5584264
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.773
Finland,FIN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Finland,FIN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.25064322154763
Finland,FIN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.151
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,3030904089607.9
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.703718546620237
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,44460.8178457009
France,FRA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
France,FRA,"Population, total",SP.POP.TOTL,68170228
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.777
France,FRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
France,FRA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.87835726508441
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.335
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,30535530479.0227
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.47447909383303
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,8120.36344318242
Georgia,GEO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Georgia,GEO,"Population, total",SP.POP.TOTL,3760365
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.727
Georgia,GEO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.73861002922058
Georgia,GEO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.48776056578715
Georgia,GEO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,4456081016705.96
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.304934575740816
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,52745.7557064131
Germany,DEU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Germany,DEU,"Population, total",SP.POP.TOTL,84482267
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.765
Germany,DEU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Germany,DEU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.94643667725823
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.068
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,76370394412.4163
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.94478583082221
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2238.15802077213
Ghana,GHA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Ghana,GHA,"Population, total",SP.POP.TOTL,34121985
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.238
Ghana,GHA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Ghana,GHA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,38.1069656296501
Ghana,GHA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,238206312632.528
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.01152094343999
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,22990.0135680461
Greece,GRC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Greece,GRC,"Population, total",SP.POP.TOTL,10361295
Greece,GRC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.673
Greece,GRC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Greece,GRC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.46480128513405
Greece,GRC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.023
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,382054574298.529
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.21505497011667
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,50696.5903184046
"Hong Kong SAR, China",HKG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7536100
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.80310010910034
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.09660511249089
"Hong Kong SAR, China",HKG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.949
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,212388906458.724
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.907685956140242
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,22147.2097290479
Hungary,HUN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Hungary,HUN,"Population, total",SP.POP.TOTL,9589872
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.864
Hungary,HUN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Hungary,HUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.1249659678737
Hungary,HUN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.107
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,31020032583.1972
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.06379899045474
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,78811.0583922693
Iceland,ISL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Iceland,ISL,"Population, total",SP.POP.TOTL,393600
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.042
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Iceland,ISL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.73630299937298
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.518
India,IND,GDP (current US$),NY.GDP.MKTP.CD,3549918918777.53
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.58397112433558
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,2484.8454294403
India,IND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
India,IND,"Population, total",SP.POP.TOTL,1428627663
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.364
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.64914318907925
India,IND,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.172
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1371171152331.16
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.04810577067288
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,4940.54980501156
Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,277534122
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.572
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.27517092227936
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.67013142377007
Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.308
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,401504514718.718
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.9521631690814
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,4502.5463291805
"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,89172767
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.257
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.92892384529114
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,44.5791857572797
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,250842782139.464
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.93555773971221
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,5512.47571978422
Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Iraq,IRQ,"Population, total",SP.POP.TOTL,45504560
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.599
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,545629450403.735
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.1987859599287
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,103684.880801837
Ireland,IRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Ireland,IRL,"Population, total",SP.POP.TOTL,5262382
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.466
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.29942487419125
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.288
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,509901495702.103
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.99703998799328
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,52261.6761509633
Israel,ISR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Israel,ISR,"Population, total",SP.POP.TOTL,9756700
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.854
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.22535211267609
Israel,ISR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.371
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2254851212731.8
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.920692213760276
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,38373.1660497534
Italy,ITA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Italy,ITA,"Population, total",SP.POP.TOTL,58761146
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.973
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Italy,ITA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.62219442195901
Italy,ITA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.627
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,19423355367.2372
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.20006147233049
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,6874.20028399387
Jamaica,JAM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Jamaica,JAM,"Population, total",SP.POP.TOTL,2825544
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.378
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.65453672409058
Jamaica,JAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.47413734662063
Jamaica,JAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.022
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4212945159781.4
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.92305553064716
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,33834.3921056453
Japan,JPN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Japan,JPN,"Population, total",SP.POP.TOTL,124516650
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.043
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.26813365933163
Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.6
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,50813642348.6746
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.61548743021307
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4482.08602630337
Jordan,JOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Jordan,JOR,"Population, total",SP.POP.TOTL,11337052
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.02
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.08486986327134
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,13987627908.8381
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.15139183716032
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1969.86648107793
Kyrgyz Republic,KGZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,7100800
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.801
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.82694673538208
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.7532770416742
Kyrgyz Republic,KGZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,261421121085.572
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.09999999973641
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,13136.6229097144
Kazakhstan,KAZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,19900177
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.179
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.7249900200331
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,107440575838.048
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.42581615130304
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1949.89896909713
Kenya,KEN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Kenya,KEN,"Population, total",SP.POP.TOTL,55100586
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.52
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.96229314804077
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.67139634029402
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,10438351483.1677
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.3378946993315
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,5943.12571420876
Kosovo,XKX,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1756374
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
Kosovo,XKX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.94422709645871
Kosovo,XKX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,161772221950.942
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.23009346286686
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,37533.2177177327
Kuwait,KWT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,4310108
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.02626085281372
Kuwait,KWT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.64216403030709
Kuwait,KWT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Korea, Dem. People's Rep.",PRK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,26160821
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.203
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1712792854202.37
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.35673324311098
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,33121.3712885508
"Korea, Rep.",KOR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,51712619
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.456
"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.5974562502901
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.675
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,7094329636592.51
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.1530839544738
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,10681.7330935615
Latin America & Caribbean,LCN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,664155299
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.8684731385677
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.62930242419968
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.18616372426474
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,6050580948759.95
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.15125654423696
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,10070.4433755923
Latin America & Caribbean (excluding high income),LAC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,600825676
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.484394645378
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Latin America & Caribbean (excluding high income),LAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.6127928384328
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.05916122761401
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,6772781697090.74
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.18032895637414
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,10439.5260704558
Latin America & the Caribbean (IDA & IBRD countries),TLA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,648763330
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.8840053962806
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.63066263911662
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.18412158877221
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,43627078481.287
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.2825395584007
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,23184.3116680149
Latvia,LVA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Latvia,LVA,"Population, total",SP.POP.TOTL,1881750
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.671
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.93804623316637
Latvia,LVA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.465
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,..
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Lebanon,LBN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..
Lebanon,LBN,"Population, total",SP.POP.TOTL,5353930
